time,status,f0_,today,yesterday,same_day_last_week,avg_last_week,avg_last_month
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,backend_reversed,,32,35,36,26.14,25.21
14h,backend_reversed,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,backend_reversed,,32,35,36,26.14,25.21
14h,backend_reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,backend_reversed,,32,35,36,26.14,25.21
14h,backend_reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,backend_reversed,,32,35,36,26.14,25.21
14h,backend_reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,backend_reversed,,32,35,36,26.14,25.21
14h,backend_reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
14h,approved,,32,35,36,26.14,25.21
14h,approved,,19,32,35,19.57,24.89
14h,denied,,32,35,36,26.14,25.21
14h,denied,,19,32,35,19.57,24.89
14h,refunded,,32,35,36,26.14,25.21
14h,refunded,,19,32,35,19.57,24.89
14h,reversed,,32,35,36,26.14,25.21
14h,reversed,,19,32,35,19.57,24.89
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,backend_reversed,,51,35,49,28.14,27.71
15h,backend_reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,refunded,,51,35,49,28.14,27.71
15h,refunded,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
15h,approved,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,reversed,,51,35,49,28.14,27.71
15h,reversed,,0,51,42,22.427,27.78
15h,denied,,51,35,49,28.14,27.71
15h,denied,,0,51,42,22.427,27.78
15h,approved,,51,35,49,28.14,27.71
